date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:02:30%20GMT	https://aayushassociates.com/food-social2/?p=964	E:/Food%20Social/aayushassociates.com/food-social2/index325c.html	(from https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/)
12:02:45	2766/2766	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:02:35%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fpassover-potato-kugel%2F	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embed2a71.json	(from https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/)
12:02:48	123179/123179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:34:36%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/Velvety-Fondant-Potatoes-720x720-1.jpg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/Velvety-Fondant-Potatoes-720x720-1.jpg	(from https://aayushassociates.com/food-social2/recipe/garlic-butter-rainbow-carrots/)
12:02:48	2863/2863	---MCZ	200	added ('OK')	text/xml	date:Thu,%2019%20Oct%202023%2007:02:38%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fpassover-potato-kugel%2F&format=xml	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embed1779	(from https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/)
12:02:51	23979/23979	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:02:41%20GMT	https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/?print_recipe=true&recipe_servings=8	E:/Food%20Social/aayushassociates.com/food-social2/recipe/passover-potato-kugel/index590d.html	(from https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/)
12:02:51	101559/101559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:15:37%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/Spring-Pesto-Potato-Salad-720x720-1.jpg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/Spring-Pesto-Potato-Salad-720x720-1.jpg	(from https://aayushassociates.com/food-social2/recipe/passover-potato-kugel/)
12:02:52	873/873	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bee8422886bdf8dbc713311da2769ff6%22	https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/feed/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/feed/index.html	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:52	3003/3003	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:02:42%20GMT	https://aayushassociates.com/food-social2/wp-json/wp/v2/recipe/973	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/wp/v2/recipe/973.json	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:54	2849/2849	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:02:44%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fsweet-and-salty-roasted-sweet-potatoes%2F	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embede228.json	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:02:45%20GMT	https://aayushassociates.com/food-social2/?p=973	E:/Food%20Social/aayushassociates.com/food-social2/index236f.html	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:56	2946/2946	---MCZ	200	added ('OK')	text/xml	date:Thu,%2019%20Oct%202023%2007:02:47%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fsweet-and-salty-roasted-sweet-potatoes%2F&format=xml	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embede196	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:58	21878/21878	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:02:48%20GMT	https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/?print_recipe=true&recipe_servings=6	E:/Food%20Social/aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/index3b10.html	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:02:59	66811/66811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:49:20%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/Roasted-herby-potatoes-with-Burrata-1-480x720-1.jpeg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/Roasted-herby-potatoes-with-Burrata-1-480x720-1.jpg	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:03:01	831/831	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bee8422886bdf8dbc713311da2769ff6%22	https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/feed/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/feed/index.html	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:01	3222/3222	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:02:51%20GMT	https://aayushassociates.com/food-social2/wp-json/wp/v2/recipe/971	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/wp/v2/recipe/971.json	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:04	2773/2773	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:02:54%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fspaghetti-squash-patties%2F	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embedf2f6.json	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:02:54%20GMT	https://aayushassociates.com/food-social2/?p=971	E:/Food%20Social/aayushassociates.com/food-social2/indexe618.html	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:04	62579/62579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:53:42%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/Sweet-Salty-Roasted-Sweet-Potatoes-3.jpg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/Sweet-Salty-Roasted-Sweet-Potatoes-3.jpg	(from https://aayushassociates.com/food-social2/recipe/sweet-and-salty-roasted-sweet-potatoes/)
12:03:07	2870/2870	---MCZ	200	added ('OK')	text/xml	date:Thu,%2019%20Oct%202023%2007:02:58%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fspaghetti-squash-patties%2F&format=xml	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embed115b	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:10	72915/72915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2000:45:11%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/spag-squash-patties-539x720-1.jpeg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/spag-squash-patties-539x720-1.jpg	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:16	13175/13175	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bee8422886bdf8dbc713311da2769ff6%22	https://aayushassociates.com/food-social2/recipe/feed/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/feed/index.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:17	23824/23824	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:02%20GMT	https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/?print_recipe=true&recipe_servings=5	E:/Food%20Social/aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/index6672.html	(from https://aayushassociates.com/food-social2/recipe/spaghetti-squash-patties/)
12:03:17	428113/428113	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:02%20GMT	https://aayushassociates.com/food-social2/recipe/page/2/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/page/2/index.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:18	429729/429729	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:02%20GMT	https://aayushassociates.com/food-social2/recipe/page/3/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/page/3/index.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:20	426292/426292	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:09%20GMT	https://aayushassociates.com/food-social2/recipe/page/4/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/page/4/index.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:20	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:11%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=-inch%20pieces%20Ginger%20Root,%20grated	E:/Food%20Social/aayushassociates.com/food-social2/indexcf6a.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:24	682/682	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:03:12%20GMT	https://aayushassociates.com/food-social2/wp-json/wp/v2/users/1	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/wp/v2/users/1.json	(from https://aayushassociates.com/food-social2/author/admin/)
12:03:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:13%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=All%20Purpose%20Flour,%20(1%20cup)	E:/Food%20Social/aayushassociates.com/food-social2/indexbc9f.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:17%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=All%20Purpose%20Flour,%20or%20spelt%20flour	E:/Food%20Social/aayushassociates.com/food-social2/index1fea.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:29	310267/310267	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:13%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=All%20Purpose%20Flour	E:/Food%20Social/aayushassociates.com/food-social2/index369a.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:19%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=All%20Purpose%20Flour,%20or%20spelt%20flour%20(King%20Arthur%20gluten-free%20all-purpose%20flour%20is%20a%20good%20GF%20sub)	E:/Food%20Social/aayushassociates.com/food-social2/indexad1b.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:31	10458/10458	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Sep%202023%2006:02:43%20GMT	https://aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes//assets/public/css/min/recipe-print.min.css	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/public/css/min/recipe-print.min.css	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:32	412636/412636	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:13%20GMT	https://aayushassociates.com/food-social2/recipe/page/13/	E:/Food%20Social/aayushassociates.com/food-social2/recipe/page/13/index.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:21%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Allulose,%20powder	E:/Food%20Social/aayushassociates.com/food-social2/indexa2f4.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:21%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=All%20Purpose%20Flour,%20organic	E:/Food%20Social/aayushassociates.com/food-social2/index45aa.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:24%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Allulose,%20powdered%20(only%20need%201/3%20cup%20of%20it%20once%20it%20turns%20to%20liquid)	E:/Food%20Social/aayushassociates.com/food-social2/index487c.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:34	3908/3908	---M--	200	added ('OK')	application/javascript	date:Wed,%2013%20Sep%202023%2006:02:43%20GMT	https://aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/build/printJS.js	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/build/printJS.js	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:26%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almond%20Milk,%20(or%20nut%20milk%20of%20choice)	E:/Food%20Social/aayushassociates.com/food-social2/index1ecb.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:27%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almond%20Milk,%20unsweetened	E:/Food%20Social/aayushassociates.com/food-social2/indexf3e5.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:38	614/614	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2006:02:43%20GMT	https://aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes//assets/images/print-img/facebook.png	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/images/print-img/facebook.png	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:39	308538/308538	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:24%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almond%20Milk	E:/Food%20Social/aayushassociates.com/food-social2/index4287.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:30%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almond%20Milk,%20unsweetened%20and%20separated	E:/Food%20Social/aayushassociates.com/food-social2/index992a.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:31%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almonds,%20roasted%20unsalted	E:/Food%20Social/aayushassociates.com/food-social2/indexb120.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:40	771/771	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2006:02:43%20GMT	https://aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes//assets/images/print-img/instagram.png	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/images/print-img/instagram.png	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:41	60201/60201	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2012:40:43%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/10/Pizza-Dough-2-1-480x720-1-480x595.jpeg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/10/Pizza-Dough-2-1-480x720-1-480x595.jpg	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:41	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:32%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Almonds,%20sliced	E:/Food%20Social/aayushassociates.com/food-social2/indexc4ce.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:42	721/721	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202023%2006:02:43%20GMT	https://aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes//assets/images/print-img/pinterest.png	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/plugins/delicious-recipes/assets/images/print-img/pinterest.png	(from https://aayushassociates.com/food-social2/recipe/pizza-dough-recipe/?print_recipe=true&recipe_servings=4)
12:03:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:34%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Arrowroot%20Flour,%20for%20slurry,%20optional	E:/Food%20Social/aayushassociates.com/food-social2/index9dee.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:46	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:35%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Arrowroot%20Flour,%20optional%20(or%20Tapioca%20Flour,%20or%20Cornstarch)	E:/Food%20Social/aayushassociates.com/food-social2/index07a5.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:46	300381/300381	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:32%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Anchovy%20Paste	E:/Food%20Social/aayushassociates.com/food-social2/index132b.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:46	310191/310191	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:33%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Apple%20Cider%20Vinegar	E:/Food%20Social/aayushassociates.com/food-social2/index1633.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:48	300817/300817	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:38%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Arrowroot%20Powder	E:/Food%20Social/aayushassociates.com/food-social2/indexc9b3.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:49	301937/301937	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:38%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Arugula	E:/Food%20Social/aayushassociates.com/food-social2/indexa97b.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:50	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:40%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Asparagus,%20fibrous%20ends%20trimmed	E:/Food%20Social/aayushassociates.com/food-social2/index7247.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:55	2537/2537	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:03:42%20GMT	https://aayushassociates.com/food-social2/wp-json/wp/v2/recipe/1002	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/wp/v2/recipe/1002.json	(from https://aayushassociates.com/food-social2/recipe/bacon-lettuce-and-tomato-salad/)
12:03:56	318983/318983	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:41%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado	E:/Food%20Social/aayushassociates.com/food-social2/indexceb2.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:56	303103/303103	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:41%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Asparagus	E:/Food%20Social/aayushassociates.com/food-social2/index55e8.html	(from https://aayushassociates.com/food-social2/recipe/)
12:03:57	318953/318953	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:43%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil	E:/Food%20Social/aayushassociates.com/food-social2/index3615.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:50%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%2028g%20grass-fed%20ghee%20or,%20melted	E:/Food%20Social/aayushassociates.com/food-social2/indexe74c.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:00	304381/304381	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2007:03:49%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil%20Mayonnaise	E:/Food%20Social/aayushassociates.com/food-social2/index8760.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:01	2628/2628	---MCZ	200	added ('OK')	application/json	date:Thu,%2019%20Oct%202023%2007:03:51%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fbacon-lettuce-and-tomato-salad%2F	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embed8ee2.json	(from https://aayushassociates.com/food-social2/recipe/bacon-lettuce-and-tomato-salad/)
12:04:02	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:52%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%20or%20desired%20oil	E:/Food%20Social/aayushassociates.com/food-social2/indexc3a3.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:03	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:53%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%20or%20olive%20oil	E:/Food%20Social/aayushassociates.com/food-social2/indexaf2e.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:54%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%20plus%20more%20for%20greasing	E:/Food%20Social/aayushassociates.com/food-social2/index1862.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:54%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%20divided	E:/Food%20Social/aayushassociates.com/food-social2/index0bc1.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:06	2688/2688	---MCZ	200	added ('OK')	text/xml	date:Thu,%2019%20Oct%202023%2007:03:54%20GMT	https://aayushassociates.com/food-social2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faayushassociates.com%2Ffood-social2%2Frecipe%2Fbacon-lettuce-and-tomato-salad%2F&format=xml	E:/Food%20Social/aayushassociates.com/food-social2/wp-json/oembed/1.0/embed324a	(from https://aayushassociates.com/food-social2/recipe/bacon-lettuce-and-tomato-salad/)
12:04:06	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:55%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado%20Oil,%20to%20coat%20tins	E:/Food%20Social/aayushassociates.com/food-social2/indexa19f.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:57%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado,%201/2%20of%20a%20small%20avocado	E:/Food%20Social/aayushassociates.com/food-social2/index0340.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:09	43841/43841	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2023:51:54%20GMT	https://aayushassociates.com/food-social2/wp-content/uploads/2023/09/Easy-Pickled-Red-Onions-38wm-480x720-1.jpg	E:/Food%20Social/aayushassociates.com/food-social2/wp-content/uploads/2023/09/Easy-Pickled-Red-Onions-38wm-480x720-1.jpg	(from https://aayushassociates.com/food-social2/recipe/bacon-lettuce-and-tomato-salad/)
12:04:09	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:58%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado,%20cut%20into%20wedges	E:/Food%20Social/aayushassociates.com/food-social2/indexeca3.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:10	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:03:59%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Avocado,%20diced	E:/Food%20Social/aayushassociates.com/food-social2/indexa902.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:10	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:04:00%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Baby%20Bella%20Mushrooms,%20diced	E:/Food%20Social/aayushassociates.com/food-social2/index5a21.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:13	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:04:02%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Bacon,%20chopped%20into%201/2%20pieces%20(22g)	E:/Food%20Social/aayushassociates.com/food-social2/index22f2.html	(from https://aayushassociates.com/food-social2/recipe/)
12:04:14	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Oct%202023%2007:04:03%20GMT	https://aayushassociates.com/food-social2/?attachment_id=41&ingredient=Baking%20Powder,%20(optional)	E:/Food%20Social/aayushassociates.com/food-social2/indexda0e.html	(from https://aayushassociates.com/food-social2/recipe/)
